Quem desenvolveu o Slack?,7531.5496921539,7651.134967804,6533.3271026611,6912.9078388214,7517.570734024,6516.2076950073,6670.1774597168,6518.9490318298,6474.2743968964,8496.502161026,7001.5723705292,7637.1700763702,7489.4847869873
Quem foi casada com o presidente Chirac?,9564.9838447571,8132.2138309479,8613.7480735779,8239.8564815521,8943.7665939331,9191.5230751038,9028.6428928375,8275.0887870789,8311.9246959686,9265.0511264801,8142.0567035675,8108.1235408783,8815.8371448517
De que morreu Bruce Carver?,5917.1953201294,5770.9596157074,5688.2226467133,5680.3541183472,5699.2480754852,5641.1793231964,5717.1087265015,5695.9481239319,5702.8603553772,6107.7420711517,5669.8887348175,6668.0600643158,6056.3814640045
Quem pintou Tormenta no Mar da Galileia?,11147.1827030182,9460.296869278,10527.5325775146,9598.2854366302,9513.2040977478,9665.4629707336,9702.1269798279,9772.5386619568,9367.1414852142,11253.2629966736,10502.1660327911,9508.2354545593,10827.6515007019
Em quais cidades o rio Weser passa?,8951.4217376709,8955.3880691528,8714.2150402069,8890.9969329834,8740.4472827911,8797.0757484436,8841.6872024536,8787.4102592468,8809.6570968628,9099.8866558075,8893.1612968445,8895.7808017731,-1.0
Quantas cadeiras tem o estádio do Futebol Clube do Porto,8328.7370204926,7792.5910949707,7729.4962406158,7704.3659687042,7969.8011875153,7755.478143692,7815.9589767456,7948.7016201019,8581.3677310944,9039.2200946808,8387.469291687,8226.1493206024,-1.0
Com quem a filha de Robert Kennedy casou-se?,13553.0276298523,11723.5407829285,11704.6544551849,12150.3808498383,11449.0480422974,11579.3263912201,11716.9165611267,11612.0471954346,11719.3198204041,14195.9948539734,12020.7712650299,12452.1443843842,16794.1470146179
Que livros de Kerouac foram publicados pela Viking Press?,14463.8712406158,12545.4225540161,8604.6414375305,10368.6089515686,12116.3792610168,8857.5623035431,10478.4739017487,8879.2519569397,12944.1118240356,14940.0629997253,14559.5471858978,10832.9219818115,21712.3782634735
Qual a altura de Amazon Eve?,10864.5162582397,8583.6341381073,8464.3864631653,8507.1203708649,8495.8395957947,8645.4262733459,8682.612657547,8505.0542354584,8585.1593017578,10218.8305854797,8460.5367183685,8568.7999725342,11534.5373153687
Em que museu está exposto O Grito de Munch?,16238.226890564,15152.2278785706,14339.3974304199,14602.6885509491,15260.954618454,13950.2284526825,14194.3645477295,13659.7907543182,13721.5030193329,15538.8126373291,15635.7171535492,13978.0743122101,17959.5839977264
Quem escreveu o livro Os Pilares da Terra?,17566.1215782166,14366.7652606964,14154.7112464905,14949.874162674,14041.5644645691,14648.5025882721,14079.9653530121,15481.8415641785,14170.6805229187,18755.6307315826,14839.1828536987,14795.8438396454,17085.1318836212
James Bond é casado?,7423.7461090088,7330.0151824951,7381.1218738556,7202.5184631348,7210.9475135803,7282.7067375183,7253.1163692474,7194.9841976166,8436.4709854126,7962.5835418701,7567.7654743195,7445.3694820404,8510.6770992279
Quem descobriu Ceres?,14393.1727409363,12189.6347999573,12394.0517902374,12499.6426105499,12167.6380634308,12678.1120300293,12281.183719635,12066.7943954468,12095.2801704407,14044.376373291,12157.3386192322,12357.2542667389,13907.5934886932
Que rio a Ponte do Brooklyn cruza?,15781.3861370087,14002.6943683624,13694.4606304169,14063.2059574127,13911.4530086517,14084.9845409393,14899.6925354004,14849.333524704,14614.4161224365,16196.2728500366,14541.4550304413,15220.1638221741,32658.9787006378
Quem foi chamado de Frank The Tank?,7133.118391037,7470.9076881409,6707.8127861023,6689.3796920776,6782.639503479,6693.8562393188,6611.5612983704,6665.4043197632,6618.2971000671,6890.5119895935,7047.4805831909,7572.1716880798,6886.6829872131
Qual é o maior país do mundo,9808.3279132843,7797.4872589111,7094.3157672882,6999.6411800385,7391.3340568542,7537.5165939331,8077.0540237427,7498.4784126282,7932.5652122498,9569.3626403809,7506.9270133972,7163.4089946747,9160.3167057037
Quem é o prefeito de Paris?,27711.0812664032,24212.6471996307,25493.7183856964,24098.4544754028,25163.0535125732,24942.1119689941,24588.2029533386,24311.6505146027,24358.6001396179,29194.6425437927,24991.2250041962,24780.9777259827,26813.5461807251
Quem é o treinador da equipe de hockey no gelo de Ankara?,19230.8790683746,14486.9270324707,13935.0829124451,15878.4921169281,16941.817522049,16605.2396297455,16654.5445919037,15414.2510890961,12695.4610347748,15419.4228649139,12745.6836700439,13558.1493377686,32873.0533123016
Quem é o prefeito da capital da Polinésia Francessa?,11651.2181758881,11235.3820800781,11010.6618404388,10062.6859664917,9917.4091815948,9867.1681880951,10101.512670517,10430.272102356,11041.8491363525,11620.4409599304,11968.2569503784,10639.3189430237,32004.9593448639
Que prêmios Douglas Hofstadter ganhou?,6823.8379955292,7457.3845863342,6533.9708328247,6483.0093383789,6610.1613044739,6671.3814735413,6579.9632072449,6510.8065605164,6713.8583660126,7188.2617473602,6762.0995044708,7324.7635364532,7041.7301654816
Quanto custou The Lego Movie?,8945.4393386841,6943.7112808228,6830.7387828827,6974.3707180023,7043.0834293365,7009.0601444244,6843.5869216919,6804.9597740173,6816.1942958832,7638.6654376984,7331.0737609863,7980.1933765411,8144.7660923004
Onde começa a Piccadilly?,6362.6883029938,6254.2123794556,6154.0424823761,6162.9581451416,6213.6213779449,6224.6925830841,6228.6124229431,6209.8574638367,6260.3685855865,6418.5438156128,6314.3699169159,6325.5529403687,6441.5633678436
O Príncipe Harry e o Príncipe William têm os mesmos pais?,32313.2884502411,28399.952173233,28484.0180873871,29491.9419288635,29380.2893161774,28753.9467811584,29054.5744895935,28899.0631103516,28885.3092193604,33886.8973255157,28695.0974464417,28257.5032711029,47940.6867027283
Quem interpretou o Agente Smith em Matrix?,11374.8705387115,8570.2114105225,8736.5529537201,9014.7058963776,8822.7446079254,9770.6632614136,8758.5232257843,9492.9134845734,9046.5052127838,10329.6120166779,8846.9636440277,10455.5194377899,9314.4493103027
Quantos idiomas são falados no Turquemenistão?,15035.9508991241,14094.9981212616,13887.8054618835,14120.0020313263,13305.8128356934,13554.1391372681,13363.3377552032,13148.0991840363,15570.0225830078,17462.0008468628,14937.5615119934,13677.3014068604,-1.0
Em que filmes Julia Roberts e Richard Gere atuaram?,12664.8526191711,10898.5135555267,11508.2185268402,10883.841753006,11109.7567081451,12370.6774711609,13171.3151931763,11756.2127113342,11659.1775417328,12727.8661727905,11364.9315834045,12757.7123641968,15127.3293495178
Em que país nasce o Ganges?,11012.5758647919,9497.7178573608,8540.1644706726,8573.9786624908,9109.9786758423,8744.2750930786,8672.6040840149,9209.8457813263,8678.8151264191,10643.3084011078,11288.9521121979,8867.1290874481,31469.7306156158
Em que ano nasceu Rachel Stevens?,9847.7802276611,9316.9302940369,9340.9759998322,9399.7302055359,9441.0812854767,10107.7733039856,10136.0924243927,9376.0163784027,9678.0576705933,9718.1987762451,9192.9533481598,9370.5270290375,-1.0
Barack Obama é um Democrata?,21391.6432857513,20469.2568778992,18795.9206104279,20333.3387374878,20721.2867736816,19882.36784935,20140.1088237762,20154.5650959015,20258.6226463318,21248.1119632721,19890.3026580811,19292.1743392944,21291.0182476044
Onde nasceu Bach?,10838.9139175415,9595.7157611847,8466.8867588043,8699.8956203461,9821.4657306671,8037.0662212372,7966.2981033325,8024.0721702576,9620.6405162811,11054.7821521759,8221.0280895233,8450.7441520691,9077.9130458832
Quantas vezes Jane Fonda se casou?,7370.1570034027,6131.5052509308,7591.9740200043,6359.2946529388,5942.7802562714,6647.8917598724,6781.7676067352,5895.68567276,5872.5218772888,8095.6153869629,7173.5777854919,7614.4649982452,6822.6120471954
Quem foi o primeiro a escalar o Monte Everest?,5859.8091602325,5834.2411518097,5870.9247112274,5782.7718257904,5781.8872928619,5772.5727558136,5759.7506046295,5869.4512844086,5945.3012943268,5817.8670406342,5816.4675235748,5945.3728199005,5821.1445808411
Quantas pessoas vivem na Polônia,9909.0871810913,9281.7521095276,10217.8151607513,9379.5902729034,9301.9773960114,9407.7477455139,9254.8141479492,9189.0766620636,10214.9262428284,9690.9968852997,9322.8447437286,9441.3158893585,-1.0
Onde fica o Palácio de Westminster?,5715.1818275452,5879.0118694305,5846.9002246857,5795.3841686249,5786.4246368408,5803.3258914948,5753.9901733398,5782.1886539459,5680.0148487091,5738.0223274231,5768.4905529022,5805.1526546478,5794.1937446594
Christian Bale atua em Batman Begins?,6239.8436069489,6046.8225479126,6031.3472747803,6240.3454780579,6691.3306713104,6441.0150051117,6358.5567474365,6508.8756084442,6547.1785068512,7636.9504928589,6657.4368476868,6593.7466621399,6465.8589363098
Em que país fica o Lago Limerick?,7482.3715686798,7565.4366016388,7592.3779010773,7717.3824310303,7582.2536945343,7677.282333374,7618.6983585358,7786.5006923676,7764.9462223053,7602.1881103516,7553.3096790314,7626.9614696503,7626.3687610626
Qual foi o último filme de Alec Guinness?,7311.2032413483,7442.9063796997,7770.4792022705,8172.4891662598,7403.9766788483,7518.856048584,7305.6485652924,7563.7617111206,7790.7798290253,7446.8085765839,7395.9681987762,7680.9384822845,8027.6162624359
Qual a montanha mais alta da Austrália?,15159.4173908234,14341.644525528,14417.4253940582,14144.7796821594,14303.0059337616,15406.9314002991,13894.8500156403,15300.2328872681,14023.154258728,15375.904083252,16727.1273136139,14580.070734024,15569.9961185455
Frank Herbert ainda vive?,6503.7205219269,6471.3668823242,6705.944776535,6397.8974819183,6936.3832473755,6435.0144863129,6479.0239334106,6481.616973877,6415.7814979553,8532.8190326691,6864.5730018616,6594.2087173462,6850.4118919373
Quem criou Family Guy?,10208.3814144135,7485.0871562958,8627.3684501648,7857.1448326111,7693.5615539551,7778.1784534454,8491.6257858276,7564.5282268524,7541.5444374084,12640.5727863312,8055.8459758759,8127.4602413177,10681.6349029541
Qual a língua oficial do Suriname?,14706.714630127,14351.8037796021,13673.056602478,14481.552362442,13660.7673168182,14588.5627269745,13641.2630081177,14320.7805156708,14106.5943241119,15484.5185279846,14136.6295814514,14323.0555057526,15795.1591014862
Quem escreveu a canção Hotel California?,9529.4373035431,8233.1538200378,7828.2768726349,7920.98736763,8373.1598854065,8152.3895263672,9860.1245880127,8805.5701255798,7860.5690002441,8498.298406601,8396.6977596283,7957.7484130859,9469.2852497101
Liste todos os atores que estrelaram em filmes dirigidos por William Shatner.,10141.9811248779,10365.3154373169,10089.2136096954,10243.6151504517,10772.3863124847,10011.9123458862,9955.1582336426,9965.5303955078,11438.0288124084,11423.6483573914,9647.0754146576,11517.9469585419,26076.2104988098
Quais são os ingredientes do biscoito de chocolate?,17449.1240978241,15144.9019908905,15222.7091789246,16510.8282566071,15352.3745536804,15653.2099246979,15503.0190944672,15020.6043720245,15256.3798427582,18128.7353038788,14910.6438159943,15027.5146961212,16876.7285346985
Liste todos os skatistas profissionais da Suécia.,6653.3479690552,6418.0662631989,6586.172580719,6560.6338977814,6422.9731559753,6602.9331684113,6537.0671749115,6508.930683136,6490.01288414,8049.1616725922,6494.8418140411,6645.3294754028,7126.8389225006
Que ingredientes eu preciso para um bolo de cenoura?,13862.2052669525,12328.1447887421,12235.488653183,12182.4576854706,12206.6116333008,11957.4208259583,12360.1551055908,12385.9150409698,12340.5048847198,15590.1703834534,12062.878370285,12129.9822330475,15243.0994510651
O Neymar joga no Real Madrid?,7730.3740978241,7708.7996006012,7620.237827301,8026.6885757446,7722.2335338593,7699.6324062347,7644.4838047028,7670.604467392,7741.681098938,7891.0460472107,8008.2213878632,7862.1520996094,8017.8542137146
Que cientista da computação ganhou um Oscar?,44543.4682369232,41182.4469566345,40592.6997661591,41599.6272563934,41722.021818161,40971.5306758881,41977.9770374298,41683.3782196045,41295.4683303833,42649.6684551239,41842.3523902893,42516.8342590332,-1.0
Quantas empresas foram fundadas no mesmo ano que o Google?,26048.3465194702,21536.0546112061,21835.9045982361,22204.2727470398,22489.3741607666,21964.5252227783,21425.1627922058,21184.2730045319,22408.6549282074,24438.0648136139,23359.4746589661,22134.9477767944,-1.0
Em que cidade da Inglaterra está a sede do MI6?,17893.8965797424,14562.5689029694,17047.2197532654,14144.9503898621,15656.7397117615,16300.2555370331,17391.4752006531,14863.4173870087,15233.3571910858,17337.7125263214,16600.435256958,16216.1729335785,-1.0
A Crise dos Mísseis de Cuba ocorreu antes da Invasão da Baía dos Porcos?,136017.6866054535,135429.7549724579,128019.2289352417,140498.9471435547,137350.7511615753,136702.4466991425,133837.7628326416,132368.6842918396,132995.6619739532,137621.0956573486,115224.8582839966,134933.6211681366,135999.3360042572
Qual o significado de IYCM?,17090.2147293091,16108.4740161896,17221.8818664551,17044.1164970398,14947.696685791,19217.0193195343,16267.35496521,18141.7145729065,16165.2939319611,16767.7607536316,17980.9513092041,16714.4381999969,16296.8997955322
Quando a Dinastia Ming acabou?,13986.839056015,12625.8959770203,9930.4721355438,11435.6737136841,13185.3904724121,9708.6644172668,11455.6860923767,9323.823928833,10743.6280250549,10453.5129070282,10381.4494609833,10411.4601612091,8672.7323532104
Liste todos os episódios da primeira temporada do seriado Família Soprano da HBO.,16578.8607597351,15007.8809261322,15024.0769386292,15877.9628276825,14733.8755130768,14714.0820026398,15184.6961975098,16928.1566143036,15436.3355636597,15223.4961986542,15049.2517948151,15325.0184059143,24898.9596366882
"Qual é a população total de Melbourne, Florida?",25680.8428764343,25010.290145874,23735.7022762299,24161.5135669708,24351.5427112579,24068.4497356415,23592.1144485474,23917.9644584656,23918.0772304535,24620.8198070526,23854.9544811249,23465.0413990021,35951.7676830292
Arnold Schwarzenegger frequentou uma universidade?,10927.3607730865,9977.4844646454,9954.0820121765,11406.16106987,11573.50897789,11276.0241031647,12128.2513141632,11599.7581481934,10216.2120342255,12382.9474449158,11484.8234653473,12590.912103653,14396.5063095093
Em que país está o Monte Everest?,11761.212348938,10351.8872261047,8799.1728782654,9344.5806503296,9817.706823349,8326.7841339111,9226.7010211945,8686.5029335022,9816.7779445648,10448.835849762,9428.5745620728,8353.7924289703,10875.8461475372
Qual é a maior cidade da Austrália?,12943.3221817017,12047.8687286377,11060.5356693268,11333.6243629456,10895.9546089172,10833.434343338,10907.9735279083,11003.6470890045,11253.1044483185,14156.3241481781,11125.4036426544,11196.8038082123,12895.6439495087
Ache todas as plataformas de lançamento espaciais operadas pela NASA.,32963.5498523712,31006.2305927277,31563.8082027435,34104.5923233032,28595.1683521271,31532.7243804932,30418.0192947388,30194.8165893555,31364.4371032715,33570.2404975891,30525.7594585419,30555.8166503906,45389.8403644562
Quem é o prefeito de Tel Aviv?,19362.5423908234,21958.291053772,21008.2442760468,20719.59233284,19634.516954422,19481.8379878998,19866.3785457611,20523.1585502625,19830.2700519562,19560.1301193237,20236.6719245911,21404.9508571625,21892.4338817596
Liste todos os episódios da primeira temporada do seriado Família Soprano da HBO.,12418.0629253387,11375.4739761353,11085.0517749786,13229.8851013184,12540.9784317017,12650.7937908173,13991.1322593689,11816.867351532,12407.7882766724,13163.202047348,11379.237651825,11925.1773357391,20989.2430305481
Quem criou Batman?,15621.2759017944,13080.0750255585,15134.5384120941,13980.5338382721,13879.9006938934,13060.605764389,13696.5572834015,13400.7992744446,15387.9356384277,14985.5411052704,14490.6871318817,13600.8973121643,15626.690864563
Quem interpretou Gus Fring em Breaking Bad?,6511.5039348602,7418.3809757233,7418.9689159393,6644.091129303,6871.8841075897,6636.4958286285,6652.5731086731,6691.8280124664,7678.0345439911,7052.741765976,6710.2251052856,6709.9468708038,7807.1665763855
Em que linguagem de programação foi escrito o GIMP?,7812.6177787781,7646.3441848755,7780.5864810944,8582.6876163483,7537.1525287628,7994.5552349091,7808.3055019379,8453.4873962402,7825.5658149719,7776.6480445862,8618.1857585907,8121.6726303101,9902.2963047028
Em que império antigo você poderia pagar com grãos de cacau?,13613.9152050018,11683.9606761932,11537.6663208008,11655.2109718323,11677.5755882263,11449.1965770721,11891.6082382202,12388.6823654175,11607.8042984009,13093.1060314178,11512.8819942474,11477.6101112366,14133.7127685547
Quem é o editor da Forbes?,24408.4982872009,23433.94947052,22822.0388889313,24291.9311523438,23381.4206123352,22816.0059452057,23608.7868213654,23056.619644165,22844.4426059723,24564.079284668,22805.956363678,23244.1794872284,24455.1861286163
Quantos habitantes tem a capital da Austrália?,15077.1746635437,13547.5718975067,14069.0884590149,13739.4814491272,13945.9521770477,13823.8887786865,13713.2194042206,14083.3549499512,13844.1092967987,14534.690618515,14163.3474826813,14193.4299468994,-1.0
Quais surfistas profissionais nasceram na Austrália?,12972.0754623413,12216.13073349,10715.2719497681,13212.6407623291,14000.7288455963,12990.5571937561,12945.5358982086,11075.2365589142,13132.8601837158,11709.4752788544,13151.7827510834,13276.5839099884,12135.9465122223
Que companhias de eletrônica foram fundadas em Beijing?,28893.434047699,24912.4350547791,27775.4230499268,26115.1385307312,23902.6746749878,24846.5528488159,23692.1043395996,23065.6752586365,24512.8712654114,26702.4700641632,24812.6440048218,24051.0468482971,-1.0
Mostre todos os jogos da Mean Hamster Software.,12368.7498569489,11816.9794082642,11607.9211235046,12738.4259700775,11748.1877803802,11573.4598636627,11704.6437263489,13059.0054988861,11734.7195148468,14331.3944339752,12191.0765171051,11538.711309433,11527.8878211975
Quantas lojas Aldi existem?,8797.8706359863,7075.6866931915,7580.2228450775,7837.7776145935,7196.1667537689,7104.9211025238,6949.4879245758,7050.4143238068,7199.5005607605,7632.0543289185,7053.3926486969,8425.719499588,7105.9739589691
Qual a capital de Camarões?,10177.4115562439,9536.8974208832,9541.3911342621,9722.8524684906,9578.9461135864,9729.1584014893,10026.2725353241,9652.4660587311,9584.2957496643,10158.2291126251,9690.4575824738,10805.7782649994,11766.3869857788
Há algum jogo eletrônico chamado Battle Chess?,8401.0379314423,8518.8822746277,8201.8876075745,8397.8445529938,8468.6102867126,9224.2922782898,8230.4527759552,8380.7401657104,8384.8683834076,8512.2354030609,9048.2749938965,9171.7660427094,8432.5661659241
A esposa do Presidente Lincoln chamava-se Mary?,75697.3803043365,43626.4190673828,43601.7637252808,46053.0993938446,46386.237859726,38747.0474243164,44223.2127189636,42238.3899688721,43609.7445487976,45850.0683307648,44316.9560432434,44161.2293720245,67418.3418750763
Encontre todos os filmes dirigidos por Francis Ford Coppola.,34624.8955726624,35951.9853591919,32822.7784633636,35030.44962883,30185.2190494537,32253.4439563751,32511.1849308014,33483.9615821838,31074.0201473236,33256.65974617,32741.8110370636,31866.7304515839,46770.0536251068
Qual filme de Tim Burton teve o maior orçamento?,11521.0092067719,11027.4562835693,10658.6549282074,9327.534198761,9218.7883853912,10698.0633735657,12570.8162784576,12133.6283683777,9893.2337760925,14383.7616443634,9002.3758411407,11924.0388870239,13975.0969409943
Breaking Bad tem mais episódios do que Game of Thrones?,9291.7275428772,8831.7768573761,9163.3174419403,9575.8490562439,10703.2632827759,11089.2925262451,10077.3885250092,8912.8360748291,10121.5727329254,9313.5993480682,11244.4155216217,9475.5797386169,11461.0598087311
Quem era chamado de Rodzilla?,6560.0366592407,6580.3563594818,6418.2138442993,6567.3112869263,6729.9711704254,6510.174036026,6520.0138092041,6459.7814083099,6495.817899704,6727.6072502136,6534.2464447021,6573.1883049011,6547.6365089417
Natalie Portman nasceu nos Estados Unidos?,10644.3936824799,10234.050989151,10493.8805103302,9923.7627983093,9449.3980407715,9875.2942085266,9518.8770294189,9673.2687950134,9744.5068359375,11713.7129306793,10278.5811424255,10363.2624149323,42196.4032649994
Mostre os netos de Elvis Presley.,46954.6091556549,44843.1529998779,44420.7813739777,44149.7688293457,42789.4401550293,43060.1851940155,42849.3185043335,43409.2137813568,44919.465303421,47036.292552948,44109.6203327179,43854.2191982269,45678.172826767
Quais filmes protagonizados por Mickey Rourke foram dirigidos por Guy Ritchie?,8838.659286499,8778.3777713776,8775.6717205048,9584.3884944916,9009.4323158264,10721.0986614227,9719.5212841034,11660.1228713989,9841.5474891663,9032.1502685547,9059.7057342529,10983.9148521423,19645.4620361328
Quando morreu o criador de Drácula?,60959.1007232666,59440.5090808868,59503.6506652832,63107.6853275299,61046.4868545532,61325.2971172333,63301.7098903656,60953.8204669952,60903.3625125885,61354.2673587799,60739.1872406006,63953.9730548859,62158.2813262939
De que país vem o criador de Miffy?,11843.165397644,8039.3497943878,8984.5888614655,9936.2843036652,11996.0622787476,9272.1309661865,9285.670042038,8740.4940128326,10146.2247371674,12686.5622997284,10269.4733142853,9044.1546440125,24657.9999923706
Qual é o nome verdadeiro do Batman?,19818.2351589203,20195.169210434,20855.9620380402,19789.2215251923,18456.7708969116,19753.1700134277,18062.549829483,19166.6467189789,19248.9533424377,18481.4522266388,17246.3626861572,18687.9775524139,21091.4671421051
Que forma de governo a Rússia possui?,16452.7711868286,14242.9187297821,14617.9506778717,15650.7835388184,14521.6500759125,14369.5156574249,15577.6922702789,14814.3393993378,14796.2856292725,15429.0940761566,15103.4562587738,17730.1559448242,30189.380645752
Quantas companhias foram fundadas pelo fundador do Facebook?,21894.8662281036,20799.7598648071,20525.5489349365,19021.2044715881,21347.3100662231,21055.7072162628,21379.1530132294,20630.6166648865,21837.8462791443,22864.8097515106,21528.4059047699,20147.6337909698,-1.0
Liste todas as gravadoras canadenses de música Grunge.,25728.2309532166,25756.9937705994,24229.0756702423,25410.9642505646,25536.101102829,24786.9658470154,24375.8075237274,27471.7047214508,26149.3682861328,24911.2927913666,25123.8687038422,24740.6990528107,24598.4778404236
Quantos filhos Benjamim Franklin teve?,5921.6015338898,7000.0329017639,7509.3610286713,6868.0579662323,6340.8243656158,7621.4108467102,6074.2399692535,7094.4426059723,6684.1444969177,7925.6176948547,5759.4928741455,6938.2781982422,7861.6986274719
Liste os filhos de Margaret Thatcher.,13363.0776405334,11047.4784374237,10995.208978653,11272.2821235657,11335.5281352997,11259.4530582428,12554.8684597015,11864.0239238739,10995.4717159271,11788.3367538452,11389.8782730103,13480.9699058533,11716.025352478
De que região é o Melon de Bourgogne?,16476.6063690186,17061.4614486694,16205.5184841156,18610.3978157043,16720.6702232361,17259.3700885773,18123.2283115387,15805.3953647614,18217.0000076294,17281.7692756653,18723.334312439,16946.7370510101,-1.0
Qual é o filho mais velho de Meryl Streep?,9676.5282154083,9045.2213287354,8955.3334712982,8998.7297058105,9110.1253032684,8919.6491241455,9182.2507381439,8935.4245662689,9124.0522861481,9576.6205787659,8886.1567974091,9187.8759860992,9009.5198154449
As rãs arborícolas são um tipo de anfíbio?,7811.9192123413,8587.1577262878,7664.5345687866,8415.3666496277,8694.237947464,7349.8170375824,7754.7791004181,8253.0508041382,7862.7014160156,8422.3351478577,7568.9978599548,7613.5778427124,9238.5897636414
Christian Bale atua em Velvet Goldmine?,5981.6122055054,6066.1292076111,6203.268289566,6347.4037647247,6351.5722751617,6381.5186023712,6533.8697433472,6413.5630130768,7116.5931224823,6729.3572425842,6439.7435188293,6325.8318901062,6499.4843006134
Liste todos os jogos da GMT.,9166.1303043365,9150.083065033,8746.325969696,8894.4926261902,8768.3305740356,8770.7016468048,8747.6472854614,10708.7650299072,8955.8727741241,9579.1475772858,8985.8474731445,8764.9493217468,9371.6423511505
O Isar desemboca em um lago?,10460.9687328339,10054.5923709869,9861.5763187408,9961.3125324249,10014.4522190094,9973.9675521851,10607.7127456665,9975.7595062256,10409.6071720123,11537.0180606842,10410.4852676392,10983.8531017303,13887.8231048584
Que aeroportos a Yeti Airlines serve?,13679.8338890076,12218.8675403595,13281.5101146698,12533.5338115692,12338.3798599243,13525.0110626221,12409.2669487,12353.8625240326,12529.5794010162,13178.0037879944,13201.0991573334,14981.3482761383,25354.1514873505
Que empresa indiana tem o maior número de empregados?,6671.4060306549,8138.1387710571,7326.0726928711,8037.6992225647,6739.8419380188,6657.9494476318,6784.5711708069,6808.5553646088,6679.8989772797,6834.0983390808,6636.5222930908,6935.5220794678,6989.3543720245
Que cor expressa a lealdade?,8045.7310676575,7963.924407959,8090.2802944183,8275.3469944,8254.5342445374,9448.2355117798,8109.0881824493,7912.8408432007,7997.0715045929,7955.4657936096,10004.6803951263,7923.7062931061,8008.6047649384
Qual a cidade com maior população?,7552.8240203857,7535.0604057312,8460.9436988831,7554.181098938,7384.7196102142,7218.3156013489,8636.8391513824,7294.408082962,7246.6232776642,7509.9697113037,8213.2239341736,7834.1999053955,7487.6792430878
Quem criou a Wikipedia?,8674.042224884,8166.2809848785,8309.0760707855,9296.1118221283,8281.2013626099,8324.8209953308,8293.5969829559,8112.0462417603,8314.7614002228,8658.3499908447,8176.787853241,8280.0664901733,8675.7853031158
Rita Wilson é a esposa de Tom Hanks?,11112.4231815338,11275.7360935211,12266.7419910431,11053.7049770355,11341.7167663574,11132.6081752777,12762.4914646149,11174.576997757,11004.08411026,11240.5951023102,12213.1989002228,11266.0646438599,15791.0215854645
A esposa do presidente Obama chama-se Michelle?,11986.251115799,11167.0446395874,11014.3213272095,12792.6881313324,11075.9360790253,11030.1291942596,11469.94972229,11224.8351573944,11386.342048645,11479.0470600128,11306.8273067474,11564.8913383484,21665.2593612671
Quantos grupos étnicos vivem na Eslovênia?,11345.5057144165,11586.822271347,11119.6103096008,11825.7994651794,11203.1013965607,11104.5355796814,11880.3691864014,11359.0154647827,11864.6812438965,13356.5304279327,12235.6729507446,11296.1566448212,-1.0
Quem é o presidente da Eritrea?,12776.0186195374,12581.5212726593,12518.2523727417,12714.4598960876,12793.5836315155,12561.1770153046,12761.1095905304,12613.7583255768,13120.956659317,13410.3417396545,12961.4636898041,13532.0043563843,12314.4955635071
Que filmes Stanley Kubrick dirigiu?,7382.6465606689,7276.58867836,7394.5863246918,7503.2484531403,8115.8006191254,7791.3858890533,7316.5926933289,7312.3924732208,7431.6833019257,7905.7638645172,7217.2462940216,7582.270860672,7314.7337436676
